Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGDNK10D,Denmark 10-year Government Bond Yield (with GFD extension),Government Bond Yields,Denmark Krone,Denmark,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Sep 1788 To Dec 1981<BR>Daily From Jan 1982 To Nov 2021<BR>,"Sources: London Times (1821-1844), Banker`s Magazine and The Economist (1845-1858), Statistiske Department, Statistisk Arbog, Copenhagen: Statistiske Dept. (1864-31), League of Nations (1932-45), Danmarks Bank, Monetary Review (1946-)      <br />Notes: The Denmark 4% Crown Bonds (Kroondeenen) (Amsterdam SE) (BGDNK4K-AM) is used from September 1788 to August 1825, the Denmark 3% Stock of 1825 (BGDNK3S-LO) is used from September 1825 to December 1869, the Denmark 4% Stock of 1862 (BGDNK462-LO) is used from January 1870 to November 1886, both trading in London.  Domestic quotes begin with the Denmark 3.50% Consolidated Bond (BGDNK35C-KO) which is used from December 1886 to November 1937, and the Denmark 4.50% Gold Trust Receipts due 1962 (BGDNK4562) which traded in New York is used from December 1938 to September 1958. In Denmark, the consolidated 3.5% bond is used through 1976. In 1977, the 10-year bond is used.  Denmark has not defaulted on its bonds.",
Date,Ticker,Open,High,Low,Close
12/31/1980,IGDNK10D,18.4,20,17.7,18.4
12/31/1981,IGDNK10D,17.9,20.3,17.9,19.3
12/31/1982,IGDNK10D,20.83,23.48,20.62,20.63
12/31/1983,IGDNK10D,20.51,20.51,12.67,12.73
12/31/1984,IGDNK10D,12.65,15.3,12.48,14.29
12/31/1985,IGDNK10D,14.3,14.47,9.47,9.47
12/31/1986,IGDNK10D,9.54,11.76,8.59,11.11
12/31/1987,IGDNK10D,11.75,12.88,10.53,11.15
12/31/1988,IGDNK10D,11.09,11.09,8.95,9.03
12/31/1989,IGDNK10D,9.19,10.41,8.9,10.26
12/31/1990,IGDNK10D,10.42,12.2,9.84,10.5
12/31/1991,IGDNK10D,10.5,10.53,8.76,8.76
12/31/1992,IGDNK10D,8.67,9.88,8.43,8.91
12/31/1993,IGDNK10D,8.95,8.96,6.09,6.09
12/31/1994,IGDNK10D,6.09,9.32,5.9,9.14
12/31/1995,IGDNK10D,9.13,9.25,7.23,7.23
12/31/1996,IGDNK10D,7.2,7.79,6.5,6.52
12/31/1997,IGDNK10D,6.59,6.81,5.58,5.63
12/31/1998,IGDNK10D,5.65,5.65,4.31,4.35
12/31/1999,IGDNK10D,4.24,5.9,4.02,5.64
12/31/2000,IGDNK10D,5.71,5.97,5.17,5.2
12/31/2001,IGDNK10D,5.13,5.47,4.46,5.15
12/31/2002,IGDNK10D,5.1,5.5,4.45,4.45
12/31/2003,IGDNK10D,4.48,4.66,3.65,4.46
12/31/2004,IGDNK10D,4.44,4.69,3.73,3.87
12/31/2005,IGDNK10D,3.82,3.87,2.97,3.3
12/31/2006,IGDNK10D,3.33,4.176,3.23,3.947
12/31/2007,IGDNK10D,3.889,4.733,3.889,4.479
12/31/2008,IGDNK10D,4.479,5.005,3.352,3.39
12/31/2009,IGDNK10D,3.328,3.943,3.255,3.678
12/31/2010,IGDNK10D,3.671,3.675,2.192,3.023
12/31/2011,IGDNK10D,2.961,3.569,1.636,1.636
12/31/2012,IGDNK10D,1.696,2.08,0.967,1.375
12/31/2013,IGDNK10D,1.375,2.226,1.334,1.979
12/31/2014,IGDNK10D,2.012,2.012,0.84,0.84
12/31/2015,IGDNK10D,0.84,1.191,0.132,0.954
12/31/2016,IGDNK10D,0.893,0.915,-0.008,0.347
12/31/2017,IGDNK10D,0.333,0.778,0.226,0.486
12/31/2018,IGDNK10D,0.473,0.851,0.212,0.235
12/31/2019,IGDNK10D,0.165,1.74,-0.694,-0.155
12/31/2020,IGDNK10D,-0.202,-0.058,-0.799,-0.462
12/31/2021,IGDNK10D,-0.461,0.231,-0.503,-0.056
